"UTMX","UTMY"
644.886,4743.560
644.917,4743.684
644.975,4743.995
645.060,4744.543
645.128,4744.989
645.113,4745.230
645.105,4745.338
645.093,4745.439
644.989,4746.277
644.984,4746.313
644.960,4746.431
644.933,4746.545
644.905,4746.619
644.891,4746.636
644.835,4746.690
644.811,4746.703
644.785,4746.711
644.517,4746.970
644.530,4747.841
645.185,4749.054
645.416,4749.423
645.480,4749.437
645.509,4749.401
645.560,4749.412
645.598,4749.427
645.611,4749.435
645.652,4749.478
645.690,4749.518
645.752,4749.585
645.788,4749.631
645.800,4749.662
645.891,4749.951
645.890,4749.967
645.885,4750.003
645.872,4750.074
645.747,4750.632
644.933,4752.055
644.885,4752.118
644.794,4752.231
644.748,4752.288
644.708,4752.335
644.639,4752.398
643.942,4753.021
643.283,4753.531
642.473,4754.087
642.408,4754.131
642.393,4754.141
642.268,4754.212
639.703,4755.575
639.420,4755.699
639.270,4755.760
639.232,4755.775
639.210,4755.779
639.207,4755.779
638.695,4756.009
638.511,4756.077
637.726,4756.324
637.017,4756.535
636.918,4756.558
636.763,4756.590
636.315,4756.679
635.835,4756.750
635.457,4756.801
634.592,4756.889
634.191,4756.930
633.263,4756.987
632.834,4757.007
632.165,4757.021
632.006,4757.021
630.011,4756.970
629.846,4756.957
628.981,4756.868
628.909,4756.861
628.709,4756.829
628.655,4756.820
627.868,4756.673
627.539,4756.611
627.465,4756.592
627.411,4756.574
627.354,4756.550
626.507,4756.127
626.465,4756.105
626.411,4756.025
626.405,4755.981
626.407,4755.978
626.435,4755.958
626.659,4755.815
626.717,4755.909
626.967,4755.992
627.015,4755.971
626.682,4755.196
626.672,4755.181
626.660,4755.168
626.648,4755.159
626.146,4754.858
625.762,4754.813
625.766,4754.785
625.776,4754.739
625.780,4754.737
625.868,4754.751
625.779,4754.734
625.773,4754.737
625.776,4754.714
625.832,4754.375
625.834,4754.371
625.863,4754.334
625.968,4754.208
626.027,4754.141
626.070,4754.093
626.205,4754.037
626.113,4753.309
626.104,4753.272
625.971,4753.170
625.355,4753.076
625.275,4753.068
624.565,4753.150
624.146,4753.339
623.877,4753.658
623.863,4753.701
623.849,4753.755
623.844,4753.769
623.841,4753.780
623.836,4753.794
623.782,4753.929
623.770,4753.956
623.757,4753.985
623.748,4754.001
623.686,4754.076
623.397,4754.376
623.388,4754.384
623.297,4754.436
623.279,4754.445
623.235,4754.462
623.207,4754.468
623.151,4754.468
623.127,4754.461
623.012,4754.426
622.926,4754.383
622.720,4754.308
622.033,4754.297
622.015,4754.323
621.965,4754.557
622.017,4754.598
622.059,4754.606
622.120,4754.606
622.189,4754.610
622.223,4754.613
622.253,4754.627
622.271,4754.649
622.296,4754.683
622.314,4754.728
622.314,4754.793
622.135,4755.375
621.821,4756.032
621.498,4756.582
621.463,4756.677
621.220,4757.371
621.188,4757.709
621.165,4757.811
621.114,4758.026
621.105,4758.057
621.098,4758.083
621.068,4758.110
621.034,4758.140
621.014,4758.161
621.009,4758.185
621.011,4758.213
621.017,4758.241
621.118,4758.541
621.244,4758.911
621.271,4759.020
621.316,4759.282
621.314,4759.309
621.244,4759.475
621.124,4759.521
621.094,4759.531
620.945,4759.892
620.936,4759.924
620.893,4760.086
620.901,4760.593
621.081,4760.811
621.123,4760.813
621.257,4760.815
621.523,4760.970
621.665,4761.067
621.672,4761.073
621.808,4761.241
621.817,4761.268
621.815,4761.277
621.810,4761.300
621.815,4761.334
621.841,4761.355
621.940,4761.323
622.248,4761.182
622.265,4761.169
622.346,4761.086
622.358,4761.071
622.361,4761.050
622.355,4761.030
622.342,4761.013
622.332,4761.007
622.332,4760.980
622.343,4760.955
622.358,4760.940
622.385,4760.919
622.436,4760.882
622.475,4760.857
622.518,4760.843
622.555,4760.833
622.602,4760.826
622.636,4760.825
622.678,4760.827
622.716,4760.833
622.771,4760.845
622.810,4760.859
622.864,4760.881
622.900,4760.898
622.956,4760.929
623.000,4760.958
623.130,4761.074
623.170,4761.111
623.195,4761.134
623.232,4761.171
623.264,4761.216
623.328,4761.312
623.359,4761.366
623.475,4761.600
623.493,4761.638
623.540,4761.744
623.555,4761.778
623.575,4761.828
623.584,4761.859
623.595,4761.905
623.606,4761.961
623.610,4762.015
623.610,4762.032
623.607,4762.043
623.569,4762.146
623.549,4762.192
623.540,4762.209
623.525,4762.216
623.503,4762.212
623.489,4762.212
623.472,4762.219
623.356,4762.284
623.285,4762.339
623.268,4762.359
623.131,4762.574
623.081,4762.703
623.113,4763.234
623.116,4763.272
623.127,4763.322
623.135,4763.340
623.401,4763.573
623.494,4763.626
623.592,4763.680
623.601,4763.654
623.604,4763.646
623.634,4763.640
623.651,4763.642
623.668,4763.648
623.738,4763.707
623.781,4763.757
623.886,4763.902
623.911,4763.945
623.944,4764.009
623.979,4764.077
623.993,4764.129
624.016,4764.215
624.072,4764.487
624.615,4767.138
624.695,4767.550
624.734,4767.786
624.862,4768.773
624.934,4769.485
625.096,4771.512
625.129,4772.145
625.165,4772.939
625.169,4773.594
625.204,4774.545
625.210,4774.576
625.230,4775.576
625.232,4775.951
625.232,4776.862
625.208,4778.065
625.159,4779.176
625.065,4780.653
625.055,4780.758
624.981,4781.497
624.952,4781.785
624.913,4782.157
624.902,4782.249
624.827,4782.917
624.672,4784.150
624.663,4784.218
624.617,4784.528
624.544,4785.010
624.487,4785.383
624.326,4786.381
624.285,4786.621
624.098,4787.668
624.062,4787.848
623.884,4788.635
623.840,4788.798
623.699,4789.293
623.655,4789.443
623.523,4789.858
623.429,4790.115
623.270,4790.540
623.045,4791.149
622.952,4791.405
622.859,4791.665
622.640,4792.283
622.632,4792.321
622.514,4792.655
622.465,4792.788
622.248,4793.337
622.034,4793.783
621.883,4794.072
621.853,4794.126
621.808,4794.208
621.724,4794.315
620.933,4795.161
620.572,4795.536
619.900,4796.222
619.742,4796.367
619.726,4796.380
619.645,4796.446
619.503,4796.561
619.477,4796.580
619.325,4796.692
619.209,4796.773
619.173,4796.796
619.099,4796.843
619.064,4796.861
618.969,4796.916
618.814,4797.029
618.626,4797.186
618.614,4797.207
618.609,4797.219
618.606,4797.260
618.612,4797.286
618.562,4797.254
618.398,4797.489
618.368,4797.535
618.324,4797.612
617.977,4798.337
617.970,4798.383
617.978,4798.571
617.987,4798.705
618.012,4799.053
618.031,4799.299
618.032,4799.409
618.033,4799.581
618.018,4799.729
618.007,4799.809
617.953,4799.987
617.913,4800.115
617.888,4800.176
617.842,4800.282
617.463,4801.094
617.421,4801.166
617.398,4801.184
617.254,4801.279
617.210,4801.291
616.836,4802.290
616.787,4802.777
616.776,4802.828
616.766,4802.866
616.725,4802.996
616.699,4803.063
616.433,4803.734
615.396,4806.042
614.976,4806.488
613.902,4807.174
613.876,4807.248
612.885,4809.313
612.690,4809.428
612.487,4809.634
612.467,4809.662
612.313,4809.919
612.281,4809.979
612.215,4810.163
611.843,4811.252
611.748,4811.345
611.730,4811.353
611.625,4811.347
611.586,4811.373
611.575,4811.390
611.564,4811.412
611.580,4811.486
611.606,4811.584
611.621,4811.622
611.648,4811.667
611.672,4811.685
611.755,4811.726
611.666,4811.687
611.641,4811.668
611.573,4811.613
611.553,4811.565
611.552,4811.551
611.554,4811.524
611.557,4811.506
611.562,4811.485
611.216,4811.815
610.880,4812.224
610.519,4812.578
609.583,4813.209
608.844,4813.194
608.811,4813.195
608.785,4813.199
608.772,4813.201
608.743,4813.209
608.716,4813.222
608.483,4813.350
608.412,4813.409
608.032,4813.755
607.606,4814.295
607.504,4814.542
607.503,4814.586
607.511,4814.611
607.673,4814.911
607.721,4815.215
607.723,4815.235
607.724,4815.307
607.716,4815.343
607.709,4815.369
607.696,4815.401
607.476,4815.869
607.387,4815.954
606.784,4817.124
606.782,4817.137
606.610,4818.331
606.291,4819.005
605.955,4819.673
605.036,4820.922
604.669,4821.751
604.848,4822.198
605.329,4822.168
605.344,4822.205
605.361,4822.321
605.361,4822.419
605.360,4822.445
605.352,4822.603
605.155,4822.772
604.878,4822.821
604.639,4822.822
604.585,4822.826
604.563,4822.840
604.560,4822.849
604.532,4822.975
604.961,4823.816
605.244,4824.241
605.637,4824.666
605.836,4824.880
606.144,4825.211
606.291,4825.357
606.560,4826.553
606.472,4826.575
606.214,4825.512
606.191,4825.454
606.175,4825.422
606.144,4825.372
606.121,4825.339
606.092,4825.296
606.073,4825.271
606.041,4825.234
605.883,4825.112
605.732,4825.071
605.675,4825.096
605.544,4825.154
605.499,4825.502
605.440,4825.972
605.252,4825.855
605.408,4824.643
605.408,4824.638
605.395,4824.556
605.295,4824.436
605.225,4824.363
604.944,4824.117
604.841,4824.036
604.719,4824.075
604.627,4824.786
604.649,4824.830
605.053,4825.239
605.044,4825.319
605.021,4825.519
604.875,4826.207
604.814,4826.181
604.603,4826.609
604.550,4826.758
604.429,4827.164
604.414,4827.218
604.378,4827.357
604.335,4827.532
604.311,4827.631
604.270,4827.832
604.232,4828.027
604.160,4828.429
604.038,4829.175
604.016,4829.312
603.995,4829.465
603.968,4829.680
603.905,4830.218
603.892,4830.343
603.879,4830.501
603.857,4831.051
603.848,4831.381
603.805,4832.093
603.772,4832.382
603.690,4832.935
603.661,4833.061
603.312,4834.475
603.281,4834.575
603.242,4834.691
602.979,4835.320
602.587,4836.219
602.944,4837.065
603.191,4837.286
603.219,4837.336
603.284,4837.509
603.314,4837.614
603.326,4837.662
603.372,4837.844
603.387,4838.075
603.378,4838.344
603.372,4838.395
603.355,4838.501
603.147,4839.690
603.136,4839.743
603.059,4840.077
602.977,4840.421
602.829,4841.476
602.891,4841.568
602.927,4841.650
602.942,4841.686
602.963,4841.737
602.984,4841.790
602.998,4841.853
602.999,4841.894
602.881,4843.513
602.872,4843.572
602.651,4844.850
602.643,4844.894
602.630,4844.930
602.538,4845.084
602.575,4845.140
602.571,4845.206
602.490,4845.862
602.415,4846.203
601.996,4848.150
601.860,4848.780
601.766,4849.469
601.638,4850.353
601.529,4850.857
601.427,4851.311
601.398,4851.406
601.327,4851.663
601.209,4852.100
601.209,4852.105
601.207,4852.141
601.277,4852.169
601.162,4852.172
600.788,4853.296
599.850,4855.860
599.856,4857.192
599.821,4857.542
599.596,4858.200
599.551,4858.321
599.513,4858.423
599.478,4858.506
599.373,4858.721
599.302,4858.862
598.906,4859.597
598.619,4860.105
598.593,4860.143
598.575,4860.165
598.028,4861.099
597.735,4861.616
597.713,4861.655
597.707,4861.665
597.564,4861.914
597.332,4862.317
597.133,4862.651
597.131,4862.659
597.128,4862.667
597.124,4862.676
597.117,4862.689
597.112,4862.697
596.371,4863.889
596.307,4863.986
596.138,4864.240
596.094,4864.304
595.725,4864.847
595.538,4865.117
595.499,4865.174
594.769,4866.177
594.760,4866.188
594.754,4866.195
594.744,4866.202
594.499,4866.513
593.848,4867.333
593.396,4867.886
593.192,4868.128
592.956,4868.402
592.714,4868.684
592.401,4869.038
592.212,4869.248
591.995,4869.485
591.727,4869.774
591.717,4869.784
591.688,4869.802
591.227,4870.335
591.082,4870.387
590.885,4870.591
590.821,4870.658
590.679,4870.807
590.613,4870.882
590.544,4870.961
590.500,4871.010
590.394,4871.123
590.354,4871.166
590.235,4871.287
589.464,4872.068
589.240,4872.274
587.508,4873.797
587.250,4874.022
587.155,4874.100
586.732,4874.442
586.681,4874.483
586.513,4874.615
586.507,4874.620
585.502,4875.387
585.440,4875.433
585.389,4875.470
585.276,4875.544
585.030,4875.668
585.023,4875.670
584.967,4875.676
584.924,4875.621
584.166,4875.870
583.157,4876.396
582.233,4876.882
581.618,4877.317
581.611,4877.334
581.602,4877.347
581.576,4877.368
581.500,4877.427
581.426,4877.478
581.202,4877.621
580.992,4877.743
580.901,4877.789
580.591,4877.922
580.156,4878.044
580.083,4878.044
580.045,4878.017
580.035,4878.018
579.997,4878.023
579.735,4878.031
579.634,4878.003
579.598,4877.981
578.938,4877.439
578.895,4877.099
578.666,4876.619
578.359,4876.293
578.346,4876.283
578.331,4876.279
577.259,4876.464
577.222,4876.475
577.217,4876.476
577.197,4876.489
576.587,4876.939
576.505,4877.018
576.065,4877.561
575.727,4877.916
575.627,4878.003
575.563,4878.059
575.270,4878.312
575.237,4878.330
575.163,4878.359
575.085,4878.386
574.637,4878.613
574.410,4878.735
574.110,4878.966
574.099,4878.979
574.093,4878.994
574.092,4879.007
574.095,4879.020
574.103,4879.043
574.147,4879.134
574.171,4879.179
574.182,4879.190
574.181,4879.209
574.172,4879.244
574.157,4879.271
574.121,4879.305
573.678,4879.725
573.279,4879.874
572.807,4880.101
572.813,4880.133
572.853,4880.606
572.830,4881.053
572.823,4881.076
572.793,4881.135
572.626,4881.293
572.601,4881.315
572.495,4881.369
572.253,4881.451
572.170,4881.477
572.014,4881.504
571.833,4881.504
571.624,4881.469
571.398,4881.350
571.156,4881.250
570.551,4881.245
570.537,4881.255
570.313,4881.533
570.304,4881.604
570.346,4881.995
570.281,4881.951
570.073,4881.973
569.888,4882.050
569.284,4882.420
569.234,4882.480
569.196,4882.566
569.195,4882.570
569.161,4882.782
568.986,4883.170
568.432,4884.048
568.333,4884.038
568.385,4884.062
568.415,4884.078
568.424,4884.083
568.501,4884.134
568.499,4884.137
568.173,4884.449
568.145,4884.460
567.924,4884.438
567.919,4884.392
567.904,4884.440
567.703,4883.866
567.694,4883.843
567.544,4883.839
567.528,4884.354
566.838,4884.368
566.523,4884.000
566.503,4884.019
566.349,4883.960
566.339,4883.950
566.037,4883.602
566.002,4883.562
565.989,4883.377
566.024,4883.349
566.071,4883.312
566.101,4883.288
566.089,4883.222
565.855,4882.934
565.733,4882.810
565.615,4882.827
565.509,4882.910
565.389,4883.017
565.384,4883.025
565.377,4883.040
565.294,4883.440
565.266,4883.679
565.175,4883.754
565.110,4883.756
564.905,4883.500
565.283,4882.847
565.289,4882.839
565.378,4882.770
565.512,4882.666
565.770,4881.970
565.963,4881.388
566.164,4881.453
566.195,4881.184
566.448,4880.666
567.207,4879.516
567.636,4879.650
567.860,4879.022
567.073,4878.114
566.699,4877.773
565.942,4878.550
565.804,4878.682
565.749,4878.725
565.386,4878.947
564.543,4879.347
564.461,4879.356
564.422,4879.354
564.356,4879.335
564.328,4879.308
563.850,4879.420
562.631,4880.247
561.492,4881.214
561.317,4881.406
560.991,4881.389
560.969,4881.391
560.918,4881.407
560.914,4881.408
560.909,4881.412
560.892,4881.434
560.683,4881.820
560.756,4881.918
560.759,4881.935
560.761,4881.955
560.753,4882.032
560.748,4882.059
560.728,4882.117
560.687,4882.181
560.651,4882.221
560.630,4882.241
560.600,4882.256
560.550,4882.267
560.525,4882.271
559.384,4882.327
559.210,4882.304
559.200,4882.305
559.120,4882.391
559.115,4882.414
559.145,4882.722
559.017,4883.021
558.068,4884.623
557.519,4885.138
557.426,4885.213
557.397,4885.225
557.343,4885.243
556.889,4885.372
555.396,4886.308
555.382,4886.318
554.854,4886.745
554.542,4887.012
554.505,4887.156
554.079,4887.541
554.037,4887.579
553.385,4887.971
553.374,4887.974
553.309,4887.971
553.153,4887.923
552.586,4888.230
552.550,4888.244
552.536,4888.247
552.524,4888.248
552.448,4888.255
552.404,4888.257
551.927,4888.226
551.868,4888.221
551.862,4888.219
551.810,4888.206
551.512,4888.097
551.469,4888.079
551.404,4888.049
551.389,4888.031
551.156,4887.448
550.833,4886.899
550.510,4887.213
549.816,4887.898
548.711,4889.445
548.584,4890.262
548.713,4890.438
548.741,4890.493
548.777,4890.571
548.765,4890.636
548.724,4890.772
548.655,4890.883
548.537,4891.024
548.446,4891.107
548.418,4891.124
548.204,4891.224
548.181,4891.230
548.162,4891.228
548.022,4891.230
547.561,4891.252
547.235,4891.307
545.478,4892.268
545.364,4892.372
545.341,4892.398
545.282,4892.501
545.285,4892.511
545.289,4892.528
545.359,4892.771
545.480,4892.945
545.486,4892.954
545.492,4892.987
545.526,4893.228
545.213,4893.557
544.980,4893.703
544.854,4893.678
544.739,4893.781
544.173,4894.554
543.039,4894.927
542.760,4894.967
542.288,4895.053
541.332,4895.792
540.843,4896.064
540.786,4896.108
540.049,4896.713
539.839,4897.177
539.744,4897.394
539.738,4897.415
539.712,4897.503
539.720,4897.513
539.736,4897.633
539.730,4897.691
539.714,4897.772
539.688,4897.832
539.572,4898.059
539.481,4898.169
539.383,4898.253
539.332,4898.296
538.980,4898.546
538.951,4898.560
538.863,4898.594
538.641,4898.674
538.600,4898.687
538.511,4898.708
538.474,4898.713
538.459,4898.714
538.441,4898.716
538.382,4898.720
538.356,4898.722
538.324,4898.704
538.308,4898.688
538.269,4898.648
538.246,4898.616
538.173,4898.484
538.168,4898.457
538.163,4898.439
538.150,4898.405
538.128,4898.353
538.059,4898.227
537.955,4898.103
537.698,4897.948
537.451,4898.003
536.227,4898.601
536.144,4898.647
535.548,4898.493
535.092,4898.906
534.997,4899.250
534.991,4899.265
534.958,4899.343
534.719,4899.866
534.702,4899.895
534.545,4900.121
534.470,4900.183
534.334,4900.281
533.818,4900.616
533.756,4900.649
533.678,4900.688
533.609,4900.722
533.554,4900.747
533.485,4900.775
533.410,4900.795
533.355,4900.805
533.319,4900.811
533.298,4900.811
533.209,4900.784
533.043,4900.700
533.006,4900.670
532.992,4900.657
532.602,4900.177
532.183,4900.306
531.516,4901.868
531.434,4902.489
531.436,4902.560
531.432,4902.585
531.334,4902.799
531.176,4903.114
531.168,4903.128
531.149,4903.155
531.097,4903.209
530.879,4903.432
530.462,4903.701
530.234,4904.046
530.211,4904.072
530.188,4904.095
530.073,4904.210
529.799,4904.414
529.119,4904.920
529.115,4904.923
528.914,4905.050
528.354,4905.397
528.063,4905.576
528.019,4905.601
526.655,4906.348
526.573,4906.294
526.568,4906.195
526.637,4906.066
526.681,4906.021
527.224,4905.698
527.256,4905.681
527.311,4905.652
527.370,4905.636
527.350,4905.585
527.252,4905.639
526.623,4906.015
526.534,4906.184
526.543,4906.360
526.571,4906.508
526.227,4906.425
525.938,4906.420
525.694,4906.425
525.671,4906.430
525.648,4906.437
525.340,4906.535
525.361,4906.557
525.526,4906.519
525.642,4906.785
524.747,4907.451
524.732,4907.461
524.484,4907.618
524.280,4907.726
524.186,4907.774
522.903,4908.343
522.358,4908.542
521.809,4908.908
521.507,4909.105
521.290,4909.229
521.261,4909.241
521.239,4909.245
521.224,4909.246
521.208,4909.244
521.118,4909.218
521.056,4909.197
521.017,4909.194
520.475,4909.384
520.316,4909.452
519.583,4909.782
519.427,4909.902
519.413,4909.921
519.401,4909.939
519.391,4909.926
519.375,4909.931
519.032,4910.216
518.864,4910.397
518.800,4910.497
518.794,4910.507
518.753,4910.537
518.669,4910.595
518.644,4910.605
518.405,4910.602
518.367,4910.593
518.335,4910.575
518.312,4910.561
518.300,4910.544
517.948,4909.790
517.970,4909.563
518.004,4909.426
518.031,4909.215
518.026,4909.181
518.000,4909.129
517.947,4909.117
517.759,4909.083
517.694,4909.078
517.563,4909.080
517.536,4909.086
517.509,4909.102
517.298,4909.179
517.294,4909.180
517.199,4909.180
517.182,4909.178
517.158,4909.173
517.153,4909.168
517.126,4909.142
517.074,4909.071
517.040,4908.949
516.961,4908.611
517.035,4908.501
517.173,4908.340
517.243,4908.062
517.259,4907.899
517.264,4907.720
517.072,4906.648
516.939,4906.389
516.669,4906.395
516.870,4906.133
517.068,4905.873
517.345,4905.310
517.466,4905.064
517.459,4905.050
517.412,4905.043
517.354,4905.051
517.310,4905.067
516.582,4905.378
516.027,4905.660
515.813,4905.804
515.017,4906.199
514.538,4906.205
514.556,4906.190
514.553,4906.175
514.538,4906.174
514.369,4906.180
514.258,4906.200
514.234,4906.221
514.077,4906.398
513.204,4906.840
512.600,4906.935
512.403,4906.957
512.229,4907.037
512.142,4907.108
511.991,4907.294
511.910,4907.571
511.867,4907.941
512.010,4908.149
512.206,4908.596
512.226,4908.657
512.290,4908.897
512.317,4909.111
512.360,4909.915
512.364,4910.425
512.361,4910.506
512.353,4910.527
512.346,4910.544
512.337,4910.561
512.299,4910.634
512.290,4910.648
512.203,4910.728
512.177,4910.750
512.165,4910.758
512.144,4910.765
512.135,4910.766
512.113,4910.763
511.929,4910.907
511.871,4910.954
511.728,4911.324
511.727,4911.342
511.164,4911.993
510.824,4911.959
510.483,4911.989
510.106,4912.086
509.977,4912.185
509.784,4912.369
507.890,4913.180
507.197,4913.149
506.936,4913.189
506.185,4913.516
506.121,4913.585
505.561,4913.849
505.542,4913.857
505.521,4913.859
505.488,4913.859
505.479,4913.859
505.248,4913.851
505.238,4913.850
505.218,4913.843
505.162,4913.819
505.094,4913.796
505.085,4913.796
504.969,4913.824
504.744,4913.929
504.736,4913.936
504.708,4913.989
504.667,4914.075
504.649,4914.155
504.621,4914.139
504.313,4913.994
504.292,4913.987
504.282,4913.984
504.271,4913.981
502.015,4914.369
500.733,4914.616
499.807,4914.842
499.549,4914.941
499.331,4915.146
499.169,4915.274
499.159,4915.280
499.153,4915.283
499.129,4915.293
499.119,4915.297
498.893,4915.368
498.863,4915.377
498.808,4915.393
498.723,4915.413
498.703,4915.416
498.664,4915.412
498.647,4915.409
498.624,4915.399
498.307,4915.245
498.280,4915.222
498.210,4915.190
498.102,4915.165
497.929,4915.136
496.174,4915.332
495.996,4915.505
495.875,4915.647
495.501,4915.785
495.473,4915.795
495.437,4915.807
494.952,4915.862
494.895,4915.829
494.531,4915.905
494.213,4916.838
494.220,4917.329
494.238,4917.412
494.239,4917.461
494.219,4917.540
494.217,4917.545
494.169,4917.633
494.093,4917.751
493.950,4917.877
493.606,4917.902
493.478,4917.899
493.318,4917.854
493.114,4917.769
493.022,4917.708
493.007,4917.672
492.863,4917.191
492.848,4917.135
492.835,4917.086
493.017,4916.890
493.262,4916.817
493.519,4916.741
493.480,4916.537
493.356,4916.153
493.353,4916.148
493.351,4916.145
492.558,4916.281
492.281,4916.381
492.105,4916.447
492.087,4916.603
492.072,4916.712
491.467,4917.007
491.463,4917.009
491.000,4917.128
490.717,4916.966
490.420,4916.886
490.412,4916.885
489.758,4916.890
489.644,4916.921
489.338,4917.004
488.943,4917.112
488.602,4917.205
486.395,4917.814
485.951,4917.937
485.817,4917.974
485.903,4918.280
485.909,4918.295
485.920,4918.291
485.918,4918.284
485.993,4918.262
486.835,4918.023
487.241,4917.996
487.346,4917.998
487.435,4918.013
488.094,4918.341
488.247,4918.423
488.232,4918.434
487.157,4918.887
487.053,4918.929
486.930,4918.969
486.895,4918.976
486.764,4918.975
486.520,4918.922
486.561,4918.698
486.570,4918.648
486.502,4918.922
486.480,4919.000
485.380,4919.052
485.373,4919.051
484.094,4919.035
482.693,4919.206
482.692,4919.051
482.818,4919.026
483.202,4918.945
483.300,4918.924
483.567,4918.866
483.854,4918.804
483.898,4918.790
483.903,4918.784
483.904,4918.778
483.899,4918.734
483.897,4918.720
483.814,4918.329
483.813,4918.325
483.795,4918.249
483.794,4918.244
483.791,4918.241
483.788,4918.239
483.782,4918.239
482.137,4918.589
481.636,4918.980
481.022,4919.226
481.005,4919.231
480.963,4919.244
480.915,4919.256
480.485,4919.332
480.480,4919.332
480.452,4919.335
480.404,4919.337
479.904,4919.344
479.884,4919.344
479.861,4919.343
479.698,4919.335
479.605,4919.330
479.587,4919.327
479.563,4919.323
479.420,4919.290
479.410,4919.286
479.345,4919.245
478.534,4918.699
477.178,4918.076
476.476,4917.780
475.632,4917.319
475.550,4917.274
475.445,4917.194
475.309,4917.075
475.049,4916.741
475.033,4916.711
474.962,4916.501
474.960,4916.474
475.046,4916.094
474.765,4915.807
474.515,4915.620
474.494,4915.605
474.375,4915.536
473.495,4915.298
473.369,4915.281
473.341,4915.278
473.093,4915.295
472.784,4915.296
472.405,4915.286
472.204,4915.266
472.071,4915.236
471.341,4914.867
471.290,4914.823
471.215,4914.753
471.200,4914.737
470.778,4914.118
470.749,4914.117
470.721,4914.114
470.692,4914.110
470.676,4914.108
470.639,4914.095
470.583,4914.065
470.552,4914.029
470.493,4913.936
470.427,4913.735
470.381,4913.580
470.111,4913.286
470.071,4913.244
469.427,4912.915
468.272,4912.339
467.595,4912.011
467.253,4911.987
466.709,4911.900
466.556,4911.875
466.513,4911.865
466.111,4911.756
466.010,4911.719
465.931,4911.688
465.910,4911.677
465.823,4911.628
465.726,4911.567
465.493,4911.382
465.452,4911.297
465.431,4911.222
465.429,4911.213
465.422,4911.142
465.428,4911.079
465.441,4911.029
465.472,4910.952
465.507,4910.895
465.597,4910.818
465.639,4910.800
465.753,4910.981
465.789,4911.040
465.802,4911.091
465.789,4911.116
465.811,4911.127
465.825,4911.124
465.827,4911.093
465.820,4911.024
465.780,4910.928
465.680,4910.773
465.644,4910.744
465.326,4910.611
465.171,4910.427
464.242,4910.209
464.217,4910.203
464.176,4910.188
463.666,4909.763
463.588,4909.687
462.231,4908.788
460.880,4908.471
459.814,4907.618
459.344,4906.946
459.175,4906.823
459.162,4906.804
459.018,4906.570
458.931,4906.427
458.928,4906.419
458.913,4906.306
458.912,4906.274
458.913,4906.259
458.922,4906.229
458.940,4906.194
458.986,4906.130
459.069,4906.172
459.061,4906.190
459.010,4906.247
458.965,4906.305
458.963,4906.316
458.961,4906.322
459.002,4906.385
459.151,4906.497
459.275,4906.590
460.137,4907.159
460.154,4907.162
460.197,4907.104
460.222,4907.061
459.873,4906.444
459.569,4906.128
458.961,4905.691
458.345,4905.352
458.232,4905.298
458.201,4905.296
458.155,4905.288
458.122,4905.280
458.021,4905.247
457.937,4905.219
457.823,4905.182
457.777,4905.162
457.629,4905.097
457.562,4905.066
457.445,4905.008
457.318,4904.939
457.206,4904.871
457.118,4904.816
457.096,4904.801
456.862,4904.632
456.818,4904.596
456.750,4904.537
456.538,4904.343
456.202,4904.005
455.967,4903.726
455.952,4903.700
455.799,4903.333
455.764,4903.234
455.663,4903.106
455.651,4903.091
455.612,4903.037
455.528,4902.904
455.484,4902.831
455.481,4902.825
455.469,4902.799
455.420,4902.694
455.390,4902.615
455.363,4902.531
455.358,4902.517
455.350,4902.486
455.324,4902.364
455.314,4902.282
455.341,4902.043
455.492,4901.481
455.547,4901.416
455.685,4901.296
456.113,4901.228
456.581,4900.923
456.601,4900.717
456.528,4900.585
456.230,4900.099
456.182,4900.025
455.689,4899.070
455.697,4899.050
455.730,4898.903
455.507,4898.395
455.497,4898.386
455.414,4898.348
454.974,4898.323
454.931,4898.300
454.583,4898.095
454.325,4897.911
453.991,4897.606
453.975,4897.588
453.759,4897.340
453.527,4896.990
453.471,4896.895
453.436,4896.829
453.369,4896.699
453.364,4896.686
453.352,4896.643
453.346,4896.616
453.343,4896.594
453.340,4896.575
453.336,4896.325
453.334,4896.038
453.380,4894.532
453.381,4894.482
453.383,4894.464
453.386,4894.439
453.392,4894.413
453.401,4894.384
453.423,4894.322
453.433,4894.299
453.457,4894.261
453.469,4894.244
453.483,4894.228
453.502,4894.212
453.524,4894.199
453.536,4894.194
453.705,4894.131
453.721,4894.125
453.738,4894.122
453.767,4894.118
453.807,4894.122
453.859,4894.124
453.915,4894.088
454.077,4893.928
454.073,4893.811
454.057,4893.742
454.032,4893.690
454.012,4893.661
453.829,4893.424
453.636,4893.316
453.211,4893.108
453.171,4893.095
452.900,4892.911
452.825,4892.856
452.796,4892.835
452.713,4892.734
452.675,4892.688
452.647,4892.652
452.634,4892.632
452.588,4892.552
452.577,4892.525
452.569,4892.497
451.968,4892.165
451.305,4892.173
451.240,4892.173
451.077,4892.162
451.008,4892.156
450.819,4892.135
450.739,4892.124
450.718,4892.119
449.756,4891.828
449.744,4891.824
449.717,4891.814
449.703,4891.803
449.689,4891.788
449.675,4891.771
449.663,4891.751
449.493,4891.447
449.485,4891.431
447.640,4890.772
447.528,4890.730
447.498,4890.715
447.119,4890.518
447.097,4890.490
447.042,4890.417
447.034,4890.397
447.019,4890.350
446.355,4890.002
445.866,4889.884
444.284,4889.438
444.152,4889.390
