"UTMX","UTMY"
873.460,4236.576
873.544,4236.599
873.572,4236.613
873.594,4236.627
873.600,4236.632
873.634,4236.699
873.646,4236.741
873.667,4236.821
873.914,4236.722
873.929,4236.700
874.129,4236.507
874.289,4236.448
874.316,4236.451
874.344,4236.466
874.381,4236.494
874.396,4236.511
874.458,4236.589
874.503,4236.667
874.472,4236.746
874.531,4236.910
875.238,4237.719
876.167,4238.678
876.707,4239.050
876.868,4239.093
877.635,4239.411
877.900,4239.562
878.002,4239.536
878.035,4239.522
878.056,4239.501
878.974,4238.159
878.908,4237.674
878.900,4237.667
878.830,4237.611
878.818,4237.596
878.811,4237.565
878.801,4237.515
878.799,4237.479
878.814,4237.410
878.846,4237.271
878.850,4237.262
878.868,4237.224
878.923,4237.121
878.956,4237.062
878.974,4237.036
879.008,4236.989
879.036,4236.953
879.093,4236.881
879.115,4236.855
879.183,4236.790
879.212,4236.765
879.263,4236.722
879.351,4236.652
879.378,4236.632
879.395,4236.619
879.442,4236.589
879.492,4236.563
880.714,4235.954
881.126,4235.952
881.456,4235.994
881.496,4236.001
881.509,4236.009
881.531,4236.026
881.843,4235.901
882.421,4235.083
882.436,4235.057
882.443,4235.036
882.649,4234.297
882.663,4234.223
882.655,4234.179
882.637,4234.111
883.043,4232.965
883.064,4232.919
883.393,4231.949
883.309,4231.572
883.148,4231.245
882.952,4230.839
882.939,4230.797
882.914,4230.678
882.893,4230.203
882.968,4230.126
883.083,4229.988
883.027,4229.933
883.138,4229.622
883.292,4229.612
883.202,4229.592
883.122,4229.559
883.181,4229.355
883.109,4229.333
883.036,4229.589
882.960,4229.875
882.786,4229.856
882.423,4229.685
882.443,4229.221
882.577,4228.944
882.666,4228.759
883.350,4228.213
884.001,4227.379
884.138,4227.232
884.390,4226.998
884.448,4226.959
885.237,4226.554
886.206,4226.121
886.251,4226.103
886.342,4226.078
886.576,4226.024
886.744,4225.995
886.960,4225.957
888.927,4225.709
888.984,4225.704
889.447,4225.668
889.536,4225.662
889.650,4225.665
890.031,4225.713
890.366,4225.758
890.913,4225.858
891.324,4225.938
892.255,4226.131
892.293,4226.140
892.974,4226.404
893.021,4226.442
893.042,4226.457
893.092,4226.478
893.295,4226.552
893.913,4226.774
895.049,4227.431
895.103,4227.545
895.113,4227.585
895.208,4228.285
895.296,4228.698
895.485,4228.543
895.527,4228.519
895.691,4228.426
897.193,4227.820
897.357,4227.760
897.375,4227.756
897.437,4227.776
897.462,4227.873
897.904,4228.040
897.951,4228.008
897.959,4228.002
897.981,4227.938
898.059,4227.697
898.057,4227.685
898.054,4227.680
898.029,4227.650
897.736,4227.433
897.963,4226.417
898.068,4226.401
898.171,4226.366
898.240,4225.995
898.249,4225.935
898.270,4225.775
898.252,4225.543
898.194,4225.236
898.218,4224.243
898.284,4223.602
898.023,4223.361
898.017,4223.354
897.991,4223.257
897.984,4223.217
897.992,4223.157
898.029,4222.986
898.093,4222.817
898.170,4222.723
898.325,4222.335
898.437,4222.026
898.466,4221.988
898.506,4221.944
898.554,4221.906
898.885,4221.667
898.969,4221.616
899.397,4221.357
900.677,4220.126
900.702,4220.087
900.732,4220.051
900.784,4219.996
900.811,4219.969
900.935,4219.881
903.023,4218.861
903.207,4218.777
903.393,4218.732
903.418,4218.726
903.513,4218.710
903.556,4218.706
903.585,4218.715
903.635,4218.734
904.547,4218.137
904.959,4217.825
905.384,4217.383
905.455,4217.318
905.481,4217.295
905.594,4217.211
905.859,4217.074
906.117,4216.972
906.145,4216.962
906.706,4216.845
906.745,4216.843
906.782,4216.850
907.539,4216.556
907.726,4216.383
908.262,4215.984
908.477,4215.845
908.520,4215.819
908.550,4215.801
908.571,4215.791
909.418,4215.523
909.642,4215.461
909.907,4215.442
911.165,4215.338
912.284,4215.225
912.311,4215.222
912.504,4215.208
912.659,4215.201
913.145,4215.243
913.275,4215.346
913.375,4215.369
913.569,4215.312
914.139,4215.125
914.724,4214.908
914.716,4214.883
914.222,4215.031
913.597,4215.252
913.137,4215.149
913.237,4214.700
913.459,4214.095
913.485,4214.042
913.625,4213.896
913.665,4213.867
913.725,4213.832
913.757,4213.820
913.825,4213.802
914.807,4213.612
914.863,4213.602
914.970,4213.597
915.857,4213.619
916.630,4213.189
916.695,4213.155
916.765,4213.136
916.880,4213.137
917.241,4213.177
917.262,4213.179
917.517,4213.209
917.628,4213.225
917.795,4213.250
918.013,4213.290
918.493,4213.388
919.384,4213.572
921.203,4213.887
921.222,4213.884
921.381,4213.907
921.463,4213.922
921.613,4213.970
922.166,4214.172
922.274,4214.212
922.392,4214.259
922.536,4214.318
923.014,4214.526
923.143,4214.588
923.214,4214.626
923.665,4214.893
924.072,4214.871
924.353,4214.864
924.391,4214.869
924.445,4214.878
924.645,4214.926
924.716,4214.952
925.037,4215.084
925.939,4215.473
926.256,4215.614
926.415,4215.692
926.521,4215.746
927.377,4216.180
927.776,4216.384
929.735,4217.476
929.956,4217.600
930.178,4217.736
931.432,4218.523
933.158,4219.690
934.194,4220.505
936.044,4221.023
937.048,4220.842
937.056,4220.816
937.061,4220.800
937.107,4220.772
937.112,4220.770
937.228,4220.758
937.269,4220.764
937.565,4220.820
937.586,4220.824
938.073,4220.923
939.462,4221.259
939.539,4221.290
939.678,4221.351
940.091,4221.556
940.148,4221.586
940.449,4221.788
940.545,4221.868
940.620,4221.942
940.626,4221.949
941.625,4222.264
941.869,4222.298
942.028,4222.406
942.151,4222.418
942.039,4222.387
941.891,4222.280
941.813,4222.238
941.666,4222.226
941.687,4222.001
941.701,4221.923
941.714,4221.898
941.775,4221.829
942.435,4221.314
942.492,4221.273
942.721,4221.111
943.296,4220.837
944.494,4220.042
944.632,4220.007
944.733,4219.994
944.874,4219.994
944.955,4219.997
945.045,4220.001
945.339,4220.022
945.414,4220.029
945.455,4220.033
945.721,4220.065
945.837,4220.081
946.354,4220.167
947.281,4220.062
948.124,4219.848
948.386,4219.761
948.445,4219.754
948.484,4219.758
948.581,4219.774
948.861,4219.828
950.097,4220.099
950.454,4220.242
950.474,4220.254
951.399,4220.828
951.504,4220.918
951.543,4220.951
951.701,4221.093
951.709,4221.101
951.749,4221.149
951.780,4221.198
951.789,4221.216
951.794,4221.252
951.797,4221.275
951.798,4221.295
951.810,4221.653
952.107,4221.410
952.633,4221.011
953.897,4220.470
953.909,4220.467
953.964,4220.460
954.036,4220.465
954.063,4220.469
954.101,4220.480
954.145,4220.509
954.180,4220.545
954.357,4220.650
954.459,4220.697
954.547,4220.725
954.744,4220.766
954.792,4220.773
954.839,4220.769
954.880,4220.758
955.125,4220.664
955.390,4220.618
955.675,4220.475
955.730,4220.456
956.356,4220.329
956.392,4220.322
956.481,4220.309
956.854,4220.296
956.900,4220.295
957.066,4220.308
957.477,4220.299
958.597,4220.082
958.926,4219.949
958.992,4219.907
959.051,4219.878
959.070,4219.873
959.090,4219.868
959.113,4219.866
959.608,4219.890
959.646,4219.893
959.707,4219.901
960.341,4219.956
961.151,4219.981
961.175,4219.895
961.197,4219.856
961.215,4219.845
961.265,4219.820
961.343,4219.820
961.533,4219.846
961.733,4219.890
962.544,4220.237
962.791,4220.350
963.284,4220.107
963.356,4220.081
964.161,4219.830
964.179,4219.826
964.277,4219.818
964.429,4219.812
964.873,4219.845
965.029,4219.858
966.226,4220.010
966.498,4220.074
966.599,4220.112
967.015,4220.288
967.603,4220.538
968.754,4221.358
968.859,4221.390
968.971,4221.422
969.020,4221.434
969.152,4221.445
969.323,4221.460
969.353,4221.459
969.708,4221.434
969.804,4221.420
969.850,4221.411
969.906,4221.398
969.952,4221.386
969.974,4221.379
970.320,4221.224
970.311,4221.171
970.302,4221.112
970.401,4221.053
970.882,4221.023
971.026,4221.036
971.275,4221.095
971.786,4221.219
972.024,4221.315
972.448,4221.555
973.026,4221.807
972.974,4221.893
972.987,4221.904
973.266,4222.059
973.361,4222.085
973.409,4222.083
973.463,4222.073
973.508,4222.069
973.545,4222.070
973.619,4222.100
973.765,4222.181
973.915,4222.270
974.012,4222.335
974.095,4222.393
974.142,4222.428
974.188,4222.464
974.598,4222.800
974.937,4223.095
975.076,4223.217
975.444,4223.555
975.498,4223.606
975.724,4223.832
975.934,4224.039
976.039,4224.114
976.135,4224.173
976.382,4224.241
976.529,4224.273
977.233,4224.327
977.331,4224.328
977.377,4224.323
977.499,4224.296
977.578,4224.271
977.619,4224.251
977.738,4224.188
977.775,4224.156
977.829,4224.082
977.843,4224.023
977.858,4223.969
977.887,4223.900
977.913,4223.847
977.987,4223.726
978.017,4223.704
978.099,4223.657
978.144,4223.647
978.251,4223.632
978.750,4223.569
978.815,4223.563
978.867,4223.558
978.948,4223.552
979.154,4223.556
980.301,4223.608
980.757,4223.696
982.034,4224.103
983.015,4224.405
984.649,4224.827
985.003,4224.934
985.366,4225.090
985.528,4225.176
985.684,4225.284
985.804,4225.386
985.910,4225.481
986.141,4225.690
986.530,4226.042
986.820,4226.326
987.053,4226.559
987.336,4226.867
987.335,4226.871
987.394,4226.918
987.569,4227.051
987.625,4227.088
987.877,4227.115
987.931,4227.120
988.086,4227.131
988.141,4227.130
988.208,4227.128
988.223,4227.127
988.431,4227.108
988.601,4227.087
988.656,4227.077
988.806,4227.058
988.872,4227.053
988.987,4227.045
989.036,4227.043
989.811,4227.048
989.841,4227.050
989.901,4227.061
990.043,4227.088
990.132,4227.108
990.200,4227.124
990.299,4227.151
990.391,4227.185
990.460,4227.210
990.555,4227.255
990.604,4227.279
990.686,4227.320
990.940,4227.474
991.123,4227.592
991.258,4227.682
991.330,4227.732
991.547,4227.894
991.569,4227.910
991.720,4228.031
992.146,4228.377
992.174,4228.420
992.227,4228.448
992.294,4228.479
992.440,4228.545
992.816,4228.680
993.126,4228.700
993.222,4228.613
993.296,4228.581
993.568,4228.508
993.633,4228.510
993.799,4228.531
993.931,4228.576
993.954,4228.584
994.009,4228.604
994.049,4228.624
994.083,4228.643
994.174,4228.701
994.349,4228.816
994.563,4228.973
994.980,4229.303
995.218,4229.529
995.300,4229.610
995.657,4229.985
996.157,4230.559
996.630,4230.785
996.772,4230.885
997.197,4231.213
997.470,4231.462
997.734,4231.731
997.839,4231.839
998.026,4232.056
998.622,4232.798
998.972,4233.242
999.796,4234.431
1000.039,4234.797
1000.248,4235.114
1000.569,4235.497
1000.663,4235.612
1000.745,4235.722
1000.808,4235.809
1001.018,4236.100
1001.128,4236.254
1002.037,4237.571
1003.204,4239.211
1003.595,4239.724
1003.609,4239.741
1003.711,4239.807
1003.785,4239.846
1003.805,4239.855
1003.841,4239.863
1003.875,4239.871
1003.906,4239.870
1003.925,4239.867
1003.948,4239.861
1003.966,4239.852
1004.983,4238.861
1005.111,4238.867
1005.393,4238.846
1006.439,4238.761
1006.540,4238.748
1006.611,4238.734
1006.668,4238.717
1006.819,4238.663
1006.887,4238.605
1006.900,4238.584
1006.934,4238.548
1006.948,4238.534
1007.012,4238.480
1007.033,4238.473
1007.111,4238.457
1007.153,4238.452
1007.180,4238.454
1007.253,4238.465
1007.286,4238.471
1007.491,4238.529
1007.528,4238.540
1007.615,4238.582
1007.848,4238.717
1008.175,4238.902
1008.647,4239.016
1009.208,4239.148
1009.596,4239.388
1009.657,4239.413
1009.957,4239.524
1010.427,4239.693
1010.491,4239.715
1010.488,4239.703
1010.974,4239.776
1011.205,4239.854
1011.280,4239.882
1011.368,4239.919
1011.501,4239.977
1011.538,4239.963
1012.123,4240.161
1012.246,4240.223
1012.465,4240.365
1012.842,4240.588
1013.261,4240.820
1013.295,4240.818
1013.622,4240.782
1014.164,4240.756
1014.349,4240.750
1014.548,4240.749
1014.630,4240.761
1014.665,4240.766
1014.755,4240.784
1014.901,4240.827
1015.999,4241.286
1016.191,4241.379
1016.487,4241.688
1017.249,4242.746
1018.014,4243.468
1018.292,4243.727
1018.305,4243.710
1018.320,4243.692
1018.359,4243.657
1018.496,4243.557
1019.484,4242.849
1019.560,4242.807
1020.248,4242.502
1020.444,4242.420
1021.203,4241.726
1021.262,4241.605
1021.307,4241.517
1021.314,4241.504
1021.325,4241.484
1021.385,4241.395
1021.490,4241.283
1022.451,4240.351
1022.740,4240.136
1022.763,4240.127
1022.752,4240.123
1022.753,4240.111
1022.760,4240.069
1022.769,4240.053
1022.997,4239.748
1023.052,4239.701
1023.113,4239.673
1023.183,4239.640
1023.268,4239.604
1023.315,4239.585
1023.899,4239.435
1024.341,4239.412
1024.355,4239.411
1026.481,4239.442
1026.647,4239.446
1026.975,4239.466
1026.991,4239.467
1028.363,4239.692
1029.037,4239.838
1029.721,4239.966
1029.857,4239.972
1030.003,4239.905
1030.023,4239.887
1030.098,4239.806
1030.767,4239.054
1030.817,4238.591
1030.929,4237.958
1030.943,4237.900
1030.949,4237.882
1031.001,4237.771
1031.990,4237.371
1032.214,4237.341
1032.249,4237.311
1032.275,4237.256
1032.290,4237.225
1032.311,4237.192
1032.325,4237.174
1032.510,4236.955
1032.528,4236.940
1032.661,4236.871
1032.688,4236.862
1032.961,4236.776
1033.337,4236.687
1033.343,4236.686
1033.350,4236.686
1033.490,4236.676
1033.624,4236.670
1033.650,4236.672
1033.822,4236.690
1033.849,4236.685
1033.890,4236.679
1033.919,4236.678
1033.952,4236.678
1033.991,4236.683
1034.020,4236.688
1034.046,4236.693
1034.064,4236.696
1034.113,4236.706
1034.147,4236.713
1034.249,4236.738
1034.577,4236.821
1034.865,4236.932
1034.924,4236.957
1035.005,4236.992
1035.099,4237.035
1035.304,4237.140
1035.443,4237.215
1035.560,4237.284
1035.669,4237.355
1036.077,4237.629
1036.167,4237.698
1036.563,4238.013
1036.566,4238.048
1037.639,4238.935
1037.719,4238.968
1037.764,4238.978
1037.805,4238.980
1037.840,4238.979
1037.865,4238.980
1038.128,4239.066
1038.150,4239.074
1039.011,4239.446
1039.449,4239.656
1039.853,4239.971
1040.287,4240.293
1040.896,4240.679
1041.159,4240.883
1041.227,4240.942
1041.340,4241.039
1041.466,4241.151
1041.788,4241.502
1041.847,4241.570
1041.907,4241.642
1041.975,4241.730
1042.107,4241.934
1042.174,4242.070
1042.234,4242.172
1042.299,4242.281
1042.353,4242.369
1042.475,4242.532
1043.041,4243.229
1043.378,4243.614
1043.434,4243.671
1043.658,4243.901
1043.764,4244.015
1043.855,4244.130
1043.938,4244.242
1044.067,4244.439
1044.279,4244.781
1044.495,4245.177
1044.844,4245.869
1045.235,4246.744
1045.299,4246.896
1045.339,4247.026
1045.364,4247.106
1045.402,4247.229
1045.591,4247.886
1045.982,4249.366
1046.093,4249.800
1046.117,4249.895
1046.171,4250.123
1046.255,4250.477
1046.330,4250.864
1046.385,4251.181
1046.395,4251.302
1046.380,4251.407
1046.356,4251.470
1046.321,4251.500
1046.294,4251.510
1046.240,4251.495
1046.105,4251.471
1046.089,4251.475
1046.031,4251.517
1046.002,4251.541
1045.990,4251.554
1045.889,4251.966
1045.816,4252.268
1045.803,4252.528
1045.813,4252.667
1045.831,4252.724
1045.854,4252.765
1045.910,4252.949
1045.944,4253.119
1045.928,4253.217
1045.869,4253.533
1045.859,4253.573
1045.836,4253.625
1045.762,4253.764
1045.734,4253.806
1045.707,4253.837
1045.657,4253.881
1045.614,4253.908
1045.510,4253.968
1045.428,4253.992
1045.134,4254.064
1045.107,4254.065
1045.071,4254.056
1045.009,4254.031
1044.951,4254.194
1045.310,4254.350
1045.418,4254.378
1045.457,4254.371
1045.485,4254.354
1045.594,4254.255
1045.868,4254.178
1046.071,4254.020
1046.324,4253.742
1046.609,4253.389
1047.101,4252.717
1047.229,4252.400
1047.282,4252.251
1047.402,4251.725
1047.213,4250.132
1047.161,4249.955
1047.124,4249.885
1046.985,4249.682
1046.938,4249.653
1046.865,4249.600
1046.819,4249.562
1046.774,4249.507
1046.761,4249.484
1046.747,4249.455
1046.729,4249.404
1046.719,4249.364
1046.561,4248.494
1046.562,4248.466
1046.563,4248.448
1046.568,4248.416
1046.605,4248.339
1046.866,4248.070
1046.959,4247.976
1047.364,4247.784
1047.513,4247.713
1047.603,4247.676
1047.815,4247.601
1048.031,4247.541
1048.240,4247.494
1048.676,4247.417
1049.016,4247.362
1049.360,4247.401
1049.469,4247.414
1051.203,4247.478
1051.749,4247.608
1052.100,4247.720
1052.137,4247.733
1052.495,4247.863
1052.665,4247.932
1053.208,4248.168
1053.348,4248.230
1053.425,4248.268
1054.198,4248.599
1055.360,4248.820
1056.441,4249.108
1056.715,4249.222
1057.938,4249.848
1058.469,4249.985
1058.492,4249.992
1058.537,4250.012
1058.970,4250.214
1059.437,4250.435
1059.818,4250.623
1060.433,4250.943
1060.702,4251.119
1061.036,4251.343
1062.118,4252.032
1062.620,4252.167
1064.111,4253.114
1064.416,4253.291
1064.604,4253.430
1064.839,4253.651
1065.135,4253.942
1065.280,4254.104
1065.326,4254.155
1065.574,4254.426
1065.828,4254.696
1066.044,4254.922
1066.406,4255.287
1066.628,4255.509
1067.099,4255.937
1067.289,4256.050
1067.420,4256.129
1067.468,4256.171
1067.937,4256.592
1068.673,4257.337
1069.286,4257.960
1069.316,4257.990
1069.344,4258.018
1069.616,4258.275
1070.189,4258.816
1070.359,4258.957
1070.404,4258.979
1070.521,4259.019
1072.155,4259.530
1072.249,4259.558
1072.319,4259.571
1072.389,4259.571
1072.449,4259.567
1072.662,4259.540
1072.985,4259.499
1073.252,4259.390
1073.630,4259.221
1073.687,4259.179
1074.148,4258.795
1074.161,4258.762
1074.201,4258.702
1074.274,4258.639
1074.498,4258.490
1075.352,4257.996
1075.408,4257.973
1075.814,4257.813
1075.858,4257.796
1076.025,4257.733
1078.412,4256.978
1078.486,4256.963
1078.692,4256.925
1079.391,4256.860
1079.588,4256.851
1079.848,4256.860
1080.078,4256.874
1080.171,4256.880
1080.339,4256.905
1080.345,4256.907
1080.400,4256.924
1080.465,4256.934
1080.760,4256.973
