"Station.ID","Date","Data","ENS","UTMX","UTMY","WS","T2","PBL00","PBL12","TP","POP","ALT","Imperviousness","Builtup","roads","highways","HUD","LUD","Agriculture","Forests"
IT2240A,"28/06/2022",NA,55.32,620.638,4854.398,6.2,302.0,14.7,643.0,1.35,70539.7,14.0,1.453e+01,1.049e-01,3.938e+04,2.598e+04,2.181e-01,7.694e-02,1.742e-01,1.749e-01
IT2241A,"28/06/2022",NA,47.52,590.771,4875.951,5.0,301.6,71.4,862.6,2.90,79007.7,40.0,1.774e+01,1.439e-01,1.217e+04,1.730e+04,3.267e-01,8.452e-02,5.109e-02,3.742e-01
IT2242A,"28/06/2022",NA,64.37,699.036,4832.962,3.5,301.2,59.0,635.3,0.03,28348.0,123.0,5.234e+00,4.403e-02,1.274e+04,1.926e+04,5.829e-02,4.601e-02,3.248e-01,2.857e-01
IT2243A,"28/06/2022",NA,45.68,658.792,5033.059,5.7,298.6,161.3,259.9,2.17,163882.4,49.0,2.743e+01,2.000e-01,2.705e+04,4.981e+04,2.504e-01,1.352e-01,2.936e-01,2.228e-02
IT2245A,"28/06/2022",NA,39.35,748.123,5115.039,1.1,295.7,30.5,306.0,2.49,35754.3,402.0,5.917e+00,5.364e-02,1.638e+04,0.000e+00,8.802e-02,2.306e-02,6.359e-02,3.663e-01
IT2246A,"28/06/2022",52.00,56.37,767.910,4629.801,6.5,301.5,177.6,433.3,0.00,41293.1,3.0,3.260e+01,1.755e-01,9.257e+03,2.491e+03,1.234e-01,1.518e-01,1.577e-01,1.604e-02
IT2247A,"28/06/2022",63.00,56.39,769.071,4629.110,6.5,301.7,171.4,436.9,0.00,72662.3,3.0,3.066e+01,1.700e-01,1.219e+04,3.707e+03,1.341e-01,1.677e-01,2.151e-01,1.659e-02
IT2248A,"28/06/2022",62.00,59.00,730.835,4668.798,3.0,300.8,331.1,315.1,0.01,23882.6,89.0,1.063e+01,7.263e-02,2.100e+03,3.532e+04,3.891e-02,8.826e-02,5.109e-01,1.374e-01
IT2249A,"28/06/2022",64.00,59.40,726.583,4671.181,3.2,300.6,332.1,288.2,0.01,2954.5,12.0,5.860e+00,3.681e-02,0.000e+00,1.567e+04,3.406e-03,3.745e-02,3.992e-01,5.652e-02
IT2251A,"28/06/2022",68.00,58.27,732.999,4664.593,3.0,300.2,317.6,283.0,0.01,49547.3,128.0,1.321e+01,9.513e-02,7.444e+03,3.037e+04,8.271e-02,6.667e-02,2.727e-01,2.114e-01
IT2252A,"28/06/2022",72.00,58.03,732.377,4662.677,3.1,299.8,315.5,251.9,0.01,49670.4,25.0,1.507e+01,1.103e-01,9.465e+03,2.617e+04,9.008e-02,4.492e-02,1.835e-01,1.496e-01
IT2254A,"28/06/2022",65.00,59.03,739.575,4671.720,3.3,302.1,304.2,498.3,0.01,8601.7,463.0,7.978e-01,6.179e-03,0.000e+00,0.000e+00,1.734e-02,0.000e+00,7.768e-02,6.659e-01
IT2255A,"28/06/2022",NA,58.77,742.550,4670.875,3.4,302.2,299.6,543.0,0.01,8623.8,515.0,7.960e-01,6.180e-03,0.000e+00,0.000e+00,1.734e-02,0.000e+00,1.108e-01,5.987e-01
IT2257A,"28/06/2022",73.00,61.12,738.699,4683.655,5.6,303.6,234.0,661.8,0.02,2030.9,248.0,4.434e-01,3.282e-03,8.098e+03,4.146e+03,6.138e-03,0.000e+00,4.338e-01,4.273e-01
IT2261A,"28/06/2022",NA,43.95,873.112,5066.813,3.9,301.8,61.0,254.3,0.13,194616.8,28.0,2.785e+01,2.442e-01,6.209e+04,3.890e+04,2.967e-01,9.926e-02,3.428e-04,2.838e-01
IT2262A,"28/06/2022",NA,44.02,870.628,5065.319,4.4,301.0,61.2,221.5,0.07,180156.1,25.0,3.553e+01,3.170e-01,4.202e+04,1.346e+04,2.311e-01,8.584e-02,3.095e-03,9.449e-02
IT2264A,"28/06/2022",69.00,58.35,730.578,4664.295,3.1,300.0,323.1,257.9,0.01,50353.5,3.0,2.066e+01,1.488e-01,6.961e+03,2.600e+04,8.493e-02,8.511e-02,1.928e-01,3.689e-02
IT2267A,"28/06/2022",NA,15.26,371.727,5052.058,1.1,283.9,20.3,507.1,1.41,1451.2,1527.0,8.164e-01,5.639e-03,0.000e+00,0.000e+00,6.295e-03,0.000e+00,3.741e-02,9.253e-01
IT2269A,"28/06/2022",69.11,60.33,990.783,4517.401,3.4,307.4,18.1,354.3,0.00,127291.1,5.0,2.229e+01,1.478e-01,1.669e+04,4.874e+04,1.698e-01,4.089e-02,6.848e-03,1.130e-01
IT2270A,"28/06/2022",100.80,63.95,951.227,4532.108,4.6,303.1,32.0,180.9,0.00,318339.5,80.0,3.912e+01,2.654e-01,1.285e+04,2.316e+04,3.093e-01,4.566e-02,2.493e-02,9.688e-02
IT2271A,"28/06/2022",NA,62.38,938.534,4549.132,3.9,311.0,42.4,713.6,0.00,255248.7,38.0,4.241e+01,2.899e-01,1.250e+04,5.225e+04,3.933e-01,7.921e-02,2.192e-01,0.000e+00
IT2272A,"28/06/2022",86.96,59.28,932.049,4531.743,4.3,303.4,49.8,184.0,0.00,89684.3,31.0,2.279e+01,1.490e-01,1.386e+04,2.088e+04,1.407e-01,1.038e-01,2.456e-02,1.271e-01
IT2273A,"28/06/2022",85.57,59.36,1053.459,4502.333,2.9,308.6,16.9,3274.3,0.00,10659.6,451.0,4.542e+00,3.686e-02,1.652e+04,2.331e+04,3.654e-02,2.321e-02,4.116e-01,3.615e-01
IT2274A,"28/06/2022",97.80,57.30,901.853,4136.896,1.6,304.3,32.0,180.3,0.00,37049.4,17.0,9.101e+00,7.496e-02,2.167e+04,0.000e+00,8.920e-02,3.855e-02,1.030e-01,1.003e-01
IT2275A,"28/06/2022",70.00,58.67,1073.699,4245.465,3.8,309.5,16.1,574.8,0.00,173167.6,14.0,3.004e+01,2.537e-01,2.763e+04,2.323e+04,2.452e-01,3.082e-02,2.297e-02,1.062e-01
IT2276A,"28/06/2022",NA,64.39,1011.665,4574.031,3.3,310.8,70.6,2312.7,0.00,18911.5,763.0,2.415e+00,1.219e-02,1.372e+04,0.000e+00,3.310e-02,0.000e+00,5.294e-01,1.040e-01
IT2278A,"28/06/2022",NA,29.46,461.091,4908.966,6.5,297.8,72.1,533.1,3.36,67299.0,2.0,1.285e+01,9.004e-02,2.417e+04,2.185e+04,1.168e-01,1.313e-02,8.116e-03,3.143e-01
IT2279A,"28/06/2022",NA,33.65,701.359,5173.813,0.4,290.5,16.6,392.4,1.68,23554.0,550.0,5.163e+00,3.972e-02,1.137e+04,2.110e+04,4.991e-02,1.297e-02,2.260e-01,5.966e-01
IT2281A,"28/06/2022",90.80,57.67,907.220,4138.842,2.4,306.9,24.0,354.7,0.00,53305.7,283.0,9.525e+00,8.478e-02,4.274e+04,8.738e+03,1.948e-01,1.935e-02,2.887e-01,1.184e-01
IT2282A,"28/06/2022",34.50,26.44,470.311,5031.867,4.1,298.7,161.1,834.9,2.09,100022.6,154.0,2.104e+01,1.451e-01,2.814e+04,4.109e+04,1.947e-01,1.047e-01,5.895e-01,3.038e-02
IT2283A,"28/06/2022",72.40,59.11,1034.119,4499.088,2.4,309.6,17.3,1715.5,0.00,2465.8,658.0,3.786e-01,3.215e-03,2.305e+03,0.000e+00,7.023e-03,0.000e+00,1.573e-01,6.216e-01
IT2284A,"28/06/2022",24.19,17.68,369.436,5065.685,1.1,288.8,35.4,670.7,1.40,49469.3,569.0,1.150e+01,6.650e-02,1.813e+04,3.019e+04,1.296e-01,6.699e-02,8.221e-02,4.461e-01
IT2285A,"28/06/2022",NA,32.01,671.328,5125.789,1.4,292.8,36.6,310.2,2.72,9109.9,209.0,2.383e+00,1.643e-02,1.106e+04,2.046e+04,3.037e-02,1.826e-02,3.521e-01,5.734e-01
IT2287A,"28/06/2022",NA,61.32,881.023,4229.250,2.9,305.6,81.2,359.2,0.00,498667.8,23.0,4.508e+01,3.895e-01,2.315e+04,3.419e+03,5.689e-01,9.519e-02,2.639e-02,8.912e-02
IT2288A,"28/06/2022",NA,56.17,1047.046,4249.996,1.4,304.8,32.8,208.4,0.00,27738.9,33.0,2.201e+01,1.888e-01,1.225e+03,0.000e+00,7.876e-02,3.951e-02,1.526e-02,1.021e-02
IT2289A,"28/06/2022",NA,49.86,862.560,4837.916,4.2,303.3,71.1,254.0,0.00,88651.7,5.0,1.921e+01,1.349e-01,1.160e+04,2.428e+04,1.666e-01,7.524e-02,2.428e-01,1.600e-02
IT2291A,"28/06/2022",NA,58.72,1104.785,4521.254,3.5,313.1,18.3,4688.8,0.01,5208.6,672.0,7.963e-01,4.174e-03,0.000e+00,1.395e+04,1.235e-02,0.000e+00,3.366e-01,4.822e-01
IT2292A,"28/06/2022",NA,30.27,409.043,4881.603,3.0,290.8,40.0,302.3,2.74,1580.3,906.0,5.588e-01,4.046e-03,1.540e+04,0.000e+00,0.000e+00,0.000e+00,1.696e-02,9.125e-01
IT2294A,"28/06/2022",29.00,26.36,395.850,4950.943,1.9,296.5,43.8,834.5,0.84,6425.1,282.0,3.438e+00,2.310e-02,1.084e+04,0.000e+00,2.161e-02,1.786e-03,9.150e-01,0.000e+00
IT2297A,"28/06/2022",77.80,59.21,881.156,4226.407,2.3,306.9,108.8,527.5,0.00,489157.4,48.0,4.046e+01,3.574e-01,2.946e+04,2.510e+03,5.829e-01,6.276e-02,7.574e-02,1.077e-01
IT2298A,"28/06/2022",NA,32.17,476.522,4928.387,4.3,296.4,100.0,555.2,2.99,7047.2,394.0,1.190e+00,6.208e-03,1.583e+04,2.252e+04,3.365e-02,0.000e+00,1.947e-03,8.867e-01
IT2299A,"28/06/2022",NA,26.68,442.740,4916.498,4.4,294.0,48.6,673.3,2.93,17356.0,330.0,5.462e+00,3.856e-02,1.138e+04,3.771e+03,5.824e-02,3.949e-02,1.534e-01,6.003e-01
IT2300A,"28/06/2022",42.92,43.15,594.556,5043.948,1.5,298.1,127.5,284.3,2.45,177825.0,147.0,3.468e+01,2.536e-01,8.562e+03,4.883e+04,3.302e-01,1.724e-01,1.932e-01,2.335e-01
IT2301A,"28/06/2022",NA,44.95,598.141,5040.227,1.4,297.8,112.5,251.7,2.65,116297.0,123.0,2.530e+01,1.754e-01,1.219e+04,4.686e+04,2.328e-01,1.673e-01,4.089e-01,1.119e-01
IT2303A,"28/06/2022",NA,29.43,455.498,4900.131,8.1,298.1,140.5,574.2,3.00,23607.7,228.0,1.447e+01,8.595e-02,1.579e+04,3.034e+04,6.677e-02,6.683e-02,3.215e-03,2.880e-01
IT2304A,"28/06/2022",NA,27.59,452.998,4913.982,5.5,295.9,69.9,606.4,3.27,1855.2,785.0,1.930e-01,1.529e-03,0.000e+00,1.333e+03,3.491e-03,0.000e+00,3.631e-03,9.016e-01
IT2305A,"28/06/2022",64.00,58.82,741.548,4670.886,3.3,302.1,302.4,523.8,0.01,8613.0,508.0,7.956e-01,6.177e-03,0.000e+00,0.000e+00,1.734e-02,0.000e+00,9.229e-02,6.225e-01
IT2306A,"28/06/2022",NA,57.65,906.863,4138.754,2.3,306.8,24.3,341.7,0.00,51577.4,230.0,9.562e+00,8.401e-02,4.158e+04,8.028e+03,1.875e-01,2.515e-02,2.896e-01,1.100e-01
IT2307A,"28/06/2022",NA,57.53,903.505,4137.793,1.8,305.2,26.6,221.5,0.00,53645.6,86.0,1.035e+01,8.812e-02,3.152e+04,0.000e+00,1.501e-01,3.869e-02,1.896e-01,1.165e-01
IT2308A,"28/06/2022",NA,53.33,895.083,4224.959,2.2,303.1,48.7,258.8,0.00,94226.9,54.0,1.593e+01,1.511e-01,3.004e+03,1.861e+04,1.932e-01,8.886e-03,1.522e-01,4.630e-02
IT2309A,"28/06/2022",NA,55.57,1046.146,4241.990,1.7,306.8,24.1,426.0,0.00,61348.5,37.0,1.365e+01,1.133e-01,1.533e+04,1.926e+04,1.728e-01,1.289e-02,3.878e-01,6.984e-02
IT2310A,"28/06/2022",NA,53.05,946.679,4161.216,4.3,313.2,25.5,2678.0,0.00,63733.6,585.0,9.557e+00,5.731e-02,3.692e+04,7.955e+03,1.188e-01,1.530e-02,7.017e-01,2.748e-02
IT2311A,"28/06/2022",NA,52.10,1037.169,4169.006,4.3,308.9,44.4,964.3,0.00,338970.2,52.0,4.799e+01,3.791e-01,1.123e+05,2.860e+04,4.651e-01,1.608e-01,8.776e-02,5.855e-03
IT2312A,"28/06/2022",NA,54.34,967.907,4115.064,4.0,304.6,29.4,183.0,0.00,72627.1,8.0,2.109e+01,1.608e-01,1.621e+04,0.000e+00,1.351e-01,1.103e-01,3.451e-01,6.050e-03
IT2314A,"28/06/2022",NA,57.72,1021.593,4080.788,5.6,304.4,44.6,329.6,0.00,19348.5,19.0,1.008e+01,7.026e-02,1.773e+04,0.000e+00,5.766e-02,4.511e-02,2.260e-01,1.767e-02
IT2315A,"28/06/2022",NA,50.90,1038.969,4176.607,2.2,308.7,37.9,1165.6,0.00,186801.2,341.0,2.807e+01,2.413e-01,1.136e+04,2.979e+04,5.334e-01,3.559e-03,2.727e-01,9.909e-03
IT2316A,"28/06/2022",NA,54.10,1045.175,4123.187,2.9,311.3,16.6,2055.7,0.00,30579.6,131.0,5.751e+00,4.569e-02,0.000e+00,0.000e+00,4.688e-02,1.465e-02,2.011e-01,8.203e-02
IT2317A,"28/06/2022",NA,51.70,1057.381,4122.812,4.7,304.6,21.8,134.3,0.00,100336.4,71.0,2.298e+01,1.846e-01,3.698e+04,6.651e+03,1.805e-01,7.600e-02,1.821e-01,7.622e-02
IT2318A,"28/06/2022",NA,58.85,827.009,4199.296,4.2,310.2,218.7,976.0,0.00,62.2,182.0,5.913e-02,2.864e-04,0.000e+00,1.282e+03,0.000e+00,0.000e+00,8.662e-01,9.848e-02
IT2319A,"28/06/2022",NA,40.63,759.920,5036.711,1.8,299.3,97.8,163.4,0.06,71963.7,1.0,1.083e+01,9.314e-02,9.186e+03,0.000e+00,1.123e-01,5.562e-02,4.993e-04,1.084e-02
IT2320A,"28/06/2022",NA,44.34,685.875,5038.850,4.4,298.7,113.7,249.6,1.22,38502.7,66.0,1.762e+01,1.280e-01,2.058e+04,2.411e+04,1.305e-01,1.184e-01,3.194e-01,6.273e-02
T02258A,"28/06/2022",NA,57.36,734.517,4658.373,3.1,299.2,301.7,213.5,0.00,25502.3,18.0,1.196e+01,9.799e-02,1.172e+04,2.138e+04,7.657e-02,4.345e-03,1.257e-01,8.609e-02
IT0063A,"29/06/2022",NA,22.73,625.172,4755.201,4.5,299.4,714.7,585.0,0.02,31219.7,32.0,1.837e+01,1.306e-01,0.000e+00,2.671e+03,5.541e-02,1.178e-01,1.078e-01,1.175e-01
IT0187A,"29/06/2022",26.00,25.11,706.513,4968.776,1.9,302.7,145.5,1482.7,0.03,98566.0,6.0,2.216e+01,1.611e-01,2.929e+04,1.464e+04,2.496e-01,1.756e-01,3.508e-01,4.062e-03
IT0448A,"29/06/2022",45.00,25.23,759.225,5036.001,1.3,299.9,316.2,557.1,0.02,69946.7,0.0,1.164e+01,9.803e-02,9.164e+03,0.000e+00,9.948e-02,7.831e-02,1.528e-03,4.719e-03
IT0459A,"29/06/2022",48.85,34.10,850.465,4836.491,4.5,300.2,151.8,387.6,0.06,31998.9,18.0,8.282e+00,4.934e-02,0.000e+00,4.325e+04,8.178e-02,8.039e-02,6.873e-01,2.542e-02
IT0461A,"29/06/2022",NA,33.59,853.940,4840.510,4.6,299.1,141.3,312.4,0.05,37980.2,2.0,1.445e+01,9.453e-02,4.555e+03,3.116e+04,8.774e-02,6.898e-02,3.008e-01,1.131e-02
IT0462A,"29/06/2022",NA,33.66,852.557,4840.746,4.5,299.0,139.7,308.1,0.06,37281.4,2.0,1.404e+01,9.128e-02,5.893e+03,3.483e+04,8.764e-02,7.916e-02,3.380e-01,1.452e-02
IT0463A,"29/06/2022",NA,33.69,854.217,4839.102,4.7,299.4,141.1,335.1,0.05,36355.5,85.0,1.151e+01,7.300e-02,3.418e+03,4.158e+04,8.092e-02,7.114e-02,4.456e-01,1.304e-02
IT0469A,"29/06/2022",NA,24.90,395.959,4992.221,1.2,302.4,43.0,1229.5,0.01,699495.5,243.0,5.178e+01,4.294e-01,8.394e+04,2.787e+03,5.750e-01,2.432e-01,1.770e-02,4.376e-02
IT0470A,"29/06/2022",11.00,24.36,397.359,4995.339,1.2,302.4,51.5,1297.8,0.02,434920.8,233.0,4.612e+01,3.504e-01,6.642e+04,4.546e+04,4.199e-01,3.384e-01,1.160e-01,2.998e-02
IT0499A,"29/06/2022",13.54,14.31,642.335,5164.557,0.1,290.5,58.1,1262.7,0.60,6867.4,634.0,2.049e+00,1.682e-02,1.064e+04,0.000e+00,2.172e-02,7.195e-03,2.397e-01,6.780e-01
IT0502A,"29/06/2022",NA,18.18,679.749,5150.302,0.3,297.8,65.3,1431.8,0.11,109758.6,253.0,1.234e+01,9.618e-02,3.231e+04,3.087e+04,1.318e-01,6.610e-02,3.024e-01,4.476e-01
IT0507A,"29/06/2022",12.94,14.21,702.844,5176.906,1.5,292.4,34.3,1198.3,0.74,25395.8,563.0,5.786e+00,4.635e-02,1.496e+04,2.004e+04,5.755e-02,1.297e-02,2.085e-01,5.885e-01
IT0508A,"29/06/2022",9.41,13.35,724.660,5186.854,1.2,292.1,30.4,1285.1,0.89,22290.3,836.0,5.916e+00,5.056e-02,2.091e+04,0.000e+00,6.856e-02,1.982e-02,2.159e-01,5.355e-01
IT0524A,"29/06/2022",NA,26.48,540.314,5043.317,2.8,302.2,174.9,1381.2,0.00,67455.2,144.0,1.543e+01,1.022e-01,2.519e+04,1.532e+04,1.643e-01,5.834e-02,7.075e-01,1.946e-02
IT0544A,"29/06/2022",15.00,21.53,565.639,4963.722,1.6,301.2,145.5,1406.7,0.04,6731.2,222.0,2.388e+00,2.211e-02,0.000e+00,0.000e+00,2.170e-02,9.503e-03,2.524e-01,2.478e-01
IT0591A,"29/06/2022",17.57,20.18,658.221,5084.119,1.4,296.5,75.9,1223.4,0.06,51155.2,194.0,1.052e+01,8.387e-02,2.360e+04,2.210e+04,1.213e-01,3.371e-02,1.800e-01,4.443e-01
IT0594A,"29/06/2022",23.96,25.07,595.527,5043.761,2.8,301.1,150.6,1153.6,0.04,182383.0,179.0,3.244e+01,2.359e-01,8.729e+03,5.001e+04,3.400e-01,1.726e-01,2.024e-01,2.149e-01
IT0611A,"29/06/2022",59.20,59.79,1044.295,4132.736,4.4,306.4,28.1,461.3,0.00,7814.3,243.0,6.648e+00,5.165e-02,0.000e+00,1.736e+04,1.544e-02,9.942e-02,3.015e-01,3.878e-01
IT0614A,"29/06/2022",59.10,58.84,1050.002,4130.178,5.0,303.6,20.8,222.0,0.00,12609.9,18.0,1.726e+01,1.457e-01,0.000e+00,1.912e+04,3.234e-02,1.972e-01,1.593e-01,1.725e-01
IT0618A,"29/06/2022",28.00,57.51,1052.181,4137.272,5.3,301.0,49.1,181.2,0.00,26371.5,15.0,2.046e+01,1.805e-01,0.000e+00,0.000e+00,9.734e-02,7.237e-02,6.695e-02,2.116e-02
IT0620A,"29/06/2022",66.40,57.49,1056.797,4124.190,4.4,301.7,21.0,172.5,0.00,100834.8,70.0,2.673e+01,2.217e-01,3.509e+04,5.371e+03,1.858e-01,9.712e-02,1.291e-01,9.163e-02
IT0623A,"29/06/2022",NA,23.88,508.235,5030.972,3.0,302.4,144.6,1151.1,0.02,335540.3,115.0,3.564e+01,2.430e-01,2.801e+04,3.279e+04,3.831e-01,1.954e-01,3.789e-01,0.000e+00
IT0643A,"29/06/2022",NA,20.95,469.370,4972.648,1.5,300.8,240.0,865.1,0.10,68133.1,95.0,1.464e+01,8.365e-02,1.842e+04,6.058e+04,1.145e-01,1.027e-01,6.916e-01,7.103e-03
IT0663A,"29/06/2022",NA,23.23,684.347,5065.050,1.9,297.8,100.5,1035.3,0.19,56224.8,189.0,1.562e+01,1.275e-01,3.052e+04,0.000e+00,1.721e-01,6.608e-02,2.794e-01,3.020e-01
IT0692A,"29/06/2022",15.90,22.09,492.570,4994.249,1.8,302.1,301.0,1032.1,0.10,9091.6,82.0,6.173e+00,3.547e-02,0.000e+00,0.000e+00,4.133e-02,5.389e-02,7.533e-01,8.122e-02
IT0702A,"29/06/2022",NA,24.52,628.698,4950.878,2.0,302.7,303.9,1432.7,0.15,126006.6,56.0,2.249e+01,2.027e-01,3.697e+04,2.679e+04,2.521e-01,1.570e-01,5.372e-01,0.000e+00
IT0703A,"29/06/2022",19.17,18.28,689.831,5102.735,0.9,293.5,43.0,1294.3,0.14,15757.2,389.0,4.092e+00,3.779e-02,5.426e+02,1.932e+04,7.327e-02,1.440e-02,1.191e-01,5.912e-01
IT0705A,"29/06/2022",17.52,24.62,515.310,5034.380,3.0,302.5,117.5,1215.4,0.01,823124.0,117.0,6.297e+01,4.893e-01,8.286e+04,1.885e+04,7.704e-01,1.503e-01,6.192e-02,0.000e+00
IT0706A,"29/06/2022",16.31,25.65,525.594,5036.635,2.9,302.5,105.8,1305.6,0.00,116964.3,114.0,2.674e+01,1.490e-01,2.509e+04,3.330e+04,1.804e-01,2.179e-01,4.878e-01,0.000e+00
IT0707A,"29/06/2022",18.74,26.35,550.135,5059.838,3.2,300.8,189.3,1328.1,0.02,182980.1,233.0,3.624e+01,2.520e-01,1.882e+04,6.512e+04,3.568e-01,1.588e-01,2.873e-01,7.591e-02
IT0709A,"29/06/2022",24.14,23.94,641.773,5000.578,2.3,303.3,179.0,1666.3,0.02,71541.1,22.0,2.207e+01,1.319e-01,4.537e+04,1.665e+04,2.106e-01,1.416e-01,4.742e-01,4.528e-02
IT0721A,"29/06/2022",26.00,25.67,651.070,4944.286,2.0,303.4,362.6,1560.0,0.14,156421.7,38.0,2.742e+01,2.101e-01,9.717e+03,7.373e+04,2.679e-01,1.558e-01,5.418e-01,0.000e+00
IT0732A,"29/06/2022",NA,19.08,484.792,5075.857,2.5,300.4,119.4,1362.1,0.14,94469.9,420.0,1.510e+01,1.094e-01,2.305e+04,1.559e+03,3.674e-01,2.365e-02,1.241e-02,4.005e-01
IT0737A,"29/06/2022",NA,23.16,581.030,5062.755,2.4,299.2,107.5,1331.6,0.08,8513.8,359.0,1.945e+00,1.284e-02,0.000e+00,0.000e+00,2.144e-02,4.729e-03,1.492e-02,3.793e-01
IT0740A,"29/06/2022",19.81,23.11,593.559,5056.418,3.0,298.7,191.8,1281.1,0.06,50002.1,273.0,9.106e+00,7.367e-02,0.000e+00,0.000e+00,1.118e-01,2.538e-02,1.232e-02,7.872e-01
IT0741A,"29/06/2022",NA,23.94,601.972,5011.421,2.7,302.7,177.4,1363.7,0.09,10715.4,47.0,4.971e+00,2.758e-02,7.382e+03,0.000e+00,4.819e-02,0.000e+00,9.360e-01,0.000e+00
IT0742A,"29/06/2022",26.43,22.02,608.003,5054.922,2.6,299.7,276.6,1503.2,0.03,12514.4,414.0,4.687e+00,2.978e-02,0.000e+00,5.093e+03,5.068e-02,1.464e-02,0.000e+00,6.966e-01
IT0753A,"29/06/2022",19.62,19.26,643.101,5083.643,1.9,295.8,43.5,693.8,0.05,33330.7,80.0,7.968e+00,5.734e-02,5.111e+04,0.000e+00,1.035e-01,1.676e-02,6.320e-02,5.072e-01
IT0755A,"29/06/2022",24.00,23.20,744.160,4900.296,3.8,302.9,191.8,1585.8,0.16,98053.3,25.0,2.096e+01,1.888e-01,2.265e+04,2.901e+04,2.262e-01,1.159e-01,2.526e-01,3.208e-03
IT0761A,"29/06/2022",NA,24.56,514.271,5032.866,3.0,302.6,122.9,1185.2,0.01,701333.1,113.0,5.358e+01,4.159e-01,6.096e+04,1.033e+04,6.691e-01,1.241e-01,1.912e-01,0.000e+00
IT0771A,"29/06/2022",18.90,20.66,506.497,5072.323,2.9,300.2,196.3,1441.3,0.05,119900.2,200.0,2.074e+01,1.576e-01,3.907e+04,2.527e+04,3.193e-01,6.020e-02,3.696e-02,4.009e-01
IT0775A,"29/06/2022",NA,18.45,529.738,5109.366,0.4,296.1,134.9,1124.0,0.06,14513.6,239.0,6.074e+00,0.000e+00,1.485e+04,2.095e+04,8.665e-02,2.533e-02,1.671e-01,4.108e-01
IT0776A,"29/06/2022",16.11,20.84,531.045,5078.987,2.1,298.0,124.4,1352.8,0.07,78053.7,275.0,1.177e+01,8.511e-02,2.007e+04,3.063e+04,1.776e-01,6.467e-02,1.056e-02,5.280e-01
IT0777A,"29/06/2022",19.45,24.89,531.623,5060.570,3.3,301.0,150.7,1425.4,0.01,77831.4,278.0,1.885e+01,1.293e-01,1.861e+04,0.000e+00,2.379e-01,4.600e-02,1.920e-01,1.652e-01
IT0778A,"29/06/2022",19.90,26.40,546.188,5040.703,2.7,302.3,201.7,1402.2,0.01,55891.7,123.0,1.645e+01,9.812e-02,2.522e+04,2.296e+04,1.228e-01,8.465e-02,7.745e-01,2.440e-03
IT0794A,"29/06/2022",59.24,54.37,1052.140,4244.932,4.1,301.7,73.5,516.2,0.02,32096.4,109.0,1.216e+01,9.626e-02,1.332e+04,1.977e+04,1.015e-01,6.689e-02,4.015e-01,9.136e-02
IT0804A,"29/06/2022",19.00,23.52,605.332,4960.886,1.0,302.1,270.6,1293.0,0.41,147926.0,61.0,2.600e+01,1.961e-01,1.405e+04,4.660e+04,2.711e-01,1.836e-01,5.167e-01,1.271e-02
IT0813A,"29/06/2022",66.00,56.38,967.195,4115.609,3.7,302.1,22.8,226.7,0.00,73854.8,9.0,2.033e+01,1.551e-01,1.642e+04,0.000e+00,1.428e-01,1.100e-01,3.720e-01,6.535e-03
IT0817A,"29/06/2022",73.90,59.80,979.349,4124.715,3.6,307.2,19.2,474.2,0.00,27605.6,299.0,3.861e+00,2.491e-02,0.000e+00,0.000e+00,3.337e-02,0.000e+00,4.483e-01,4.760e-02
IT0825A,"29/06/2022",29.00,33.25,787.596,4649.766,3.5,306.9,280.6,2160.7,0.03,388167.1,35.0,3.193e+01,2.594e-01,6.997e+04,4.093e+04,4.513e-01,2.129e-01,1.693e-01,3.250e-02
IT0828A,"29/06/2022",27.00,34.22,791.154,4642.750,3.7,306.7,244.1,1963.1,0.02,739240.2,41.0,5.252e+01,4.131e-01,7.595e+04,1.644e+04,6.934e-01,1.171e-01,7.688e-02,0.000e+00
IT0832A,"29/06/2022",NA,25.89,732.712,4816.197,4.7,301.6,389.3,1907.7,0.12,74320.9,258.0,1.193e+01,8.777e-02,2.890e+04,0.000e+00,1.376e-01,6.952e-02,3.579e-01,1.421e-01
IT0837A,"29/06/2022",20.80,26.76,543.366,5053.430,3.2,301.7,200.9,1352.6,0.00,96451.1,188.0,2.680e+01,1.785e-01,9.668e+03,2.038e+04,2.348e-01,1.103e-01,4.887e-01,3.814e-02
IT0839A,"29/06/2022",18.76,24.40,555.209,5023.987,2.2,302.6,192.0,1431.0,0.01,51379.1,76.0,1.333e+01,9.223e-02,1.557e+04,5.453e+03,1.412e-01,5.387e-02,7.669e-01,1.252e-02
IT0840A,"29/06/2022",19.63,23.55,567.771,5014.943,2.1,302.3,106.0,1345.9,0.05,13261.3,66.0,5.224e+00,3.562e-02,1.256e+04,0.000e+00,5.287e-02,0.000e+00,9.264e-01,5.022e-03
IT0842A,"29/06/2022",NA,24.43,578.998,5014.456,2.5,302.2,84.3,1267.9,0.09,12107.8,54.0,5.147e+00,3.460e-02,1.087e+03,0.000e+00,4.452e-02,3.293e-03,9.365e-01,0.000e+00
IT0852A,"29/06/2022",17.81,22.27,486.148,4919.149,2.2,296.3,370.0,454.7,0.01,113542.5,4.0,2.234e+01,1.401e-01,1.852e+04,2.596e+04,8.782e-02,1.343e-01,0.000e+00,3.257e-01
